-1,0.086,1.508,41,0.544427769575,0.131540564454,-0.41,0.41,-2.98,0.995,3.648,89,0.671279289397,0.0485291806053,-0.62,0.62,-5.32
-1,0.997,2.078,41,0.555570369588,0.130774606332,-0.42,0.42,-3.05,1.0,4.328,84,0.569207634598,0.110391736333,-0.46,0.46,-3.41
-1,0.226,-0.01,37,0.635127190593,0.188446713323,-0.45,0.45,-2.91,0.796,0.593,82,0.589040698556,0.32417557883,-0.26,0.26,-1.58
1,1.0,4.736,42,0.764181463766,0.0834256051959,-0.68,0.68,-5.15,1.0,8.591,97,0.998261512922,0.000928769468599,-1.00,1.00,-19.24
-1,0.929,2.617,38,0.823608486277,0.0264267110008,-0.80,0.80,-7.43,1.0,3.062,97,0.603101362118,0.389699246569,-0.21,0.21,-1.25
-1,1.0,3.769,37,0.578908989169,0.133606014524,-0.45,0.45,-3.16,1.0,6.059,100,0.684230794098,0.11939236796,-0.56,0.56,-4.00
-1,0.17,1.273,37,0.583698906598,0.152070659655,-0.43,0.43,-2.97,0.002,1.22,100,0.429643278274,0.177909550695,-0.25,0.25,-1.80
-1,1.0,4.492,36,0.99506223106,0.0013330443067,-0.99,0.99,-17.20,1.0,9.343,100,0.824935563951,0.0612893001632,-0.76,0.76,-6.17
-1,1.0,2.865,36,0.809814556597,0.00642280718897,-0.80,0.80,-9.36,1.0,5.169,100,0.597022785292,0.202872008254,-0.39,0.39,-2.54
-1,1.0,5.443,37,0.777882340135,0.0566977926127,-0.72,0.72,-5.86,1.0,7.82,100,0.784397007253,0.0548370071496,-0.73,0.73,-5.97
-1,0.002,1.207,23,0.777859004015,0.0861780305332,-0.69,0.69,-5.21,0.003,1.293,46,0.834318545923,0.0603979569467,-0.77,0.77,-6.29
1,1.0,3.567,34,0.93534484454,0.0242572436254,-0.91,0.91,-9.18,1.0,7.0,73,0.987261826156,0.00591082419257,-0.98,0.98,-13.67
1,1.0,3.567,34,0.88828734644,0.0487743850717,-0.84,0.84,-7.28,1.0,6.06,73,0.974149983527,0.0117517865869,-0.96,0.96,-11.63
1,1.0,0.992,37,0.60891292609,0.0779147498998,-0.53,0.53,-4.20,0.98,1.438,85,0.715395315689,0.0259018729039,-0.69,0.69,-6.56
-1,0.099,0.393,30,0.561777171334,0.180475544125,-0.38,0.38,-2.54,0.0,-0.254,59,0.440149868428,0.137681807348,-0.30,0.30,-2.30
-1,0.0,0.069,30,0.14792498379,0.566617956737,0.42,0.42,2.91,0.0,-0.14,59,0.213655579947,0.549152004812,0.34,0.34,2.16
-1,0.763,0.57,31,0.615247901823,0.110460200431,-0.50,0.50,-3.69,0.289,1.688,61,0.779042248739,0.0600492632184,-0.72,0.72,-5.79
-1,0.494,1.138,36,0.471436906634,0.137983660915,-0.33,0.33,-2.48,0.356,1.078,79,0.543432377818,0.100699947561,-0.44,0.44,-3.41
-1,0.0,-0.4,21,0.129884459084,0.528607018169,0.40,0.40,2.91,0.0,-0.35,46,0.11565195338,0.684271849178,0.57,0.57,4.05
-1,1.0,2.094,30,0.720089333761,0.0725615581103,-0.65,0.65,-5.04,1.0,3.093,70,0.697222983811,0.0289429102884,-0.67,0.67,-6.27
1,0.998,3.976,35,0.929535760245,0.0262198112336,-0.90,0.90,-8.94,1.0,7.957,85,0.998011978737,0.00105991135682,-1.00,1.00,-18.85
-1,0.0,-0.737,28,0.14222001771,0.4858866076,0.34,0.34,2.51,0.001,-0.293,55,0.170162740975,0.474454289314,0.30,0.30,2.14
1,1.0,3.444,36,0.73582717824,0.0259887896824,-0.71,0.71,-6.71,1.0,3.503,93,0.91107505284,0.0465112993097,-0.86,0.86,-7.71
1,1.0,2.174,36,0.571609050172,0.0537769684069,-0.52,0.52,-4.55,1.0,1.513,93,0.466190933608,0.00482690405131,-0.46,0.46,-7.49
1,1.0,1.054,36,0.47441159035,0.168292793176,-0.31,0.31,-2.16,0.972,1.43,97,0.8289213514,0.00225720038794,-0.83,0.83,-11.06
1,1.0,5.217,36,0.784938427957,0.0890631152921,-0.70,0.70,-5.22,1.0,9.607,97,0.998201619028,0.000987889212106,-1.00,1.00,-19.10
1,1.0,0.89,36,0.63590251862,0.0829920880855,-0.55,0.55,-4.27,1.0,2.189,98,0.75243550024,0.0476615636221,-0.70,0.70,-5.92
1,1.0,1.021,36,0.449742536979,0.126923593444,-0.32,0.32,-2.49,0.954,2.07,98,0.781351629994,0.0296352721615,-0.75,0.75,-6.87
1,1.0,2.797,36,0.615506360214,0.129893551314,-0.49,0.49,-3.42,1.0,7.835,98,0.911940985393,0.0393031740004,-0.87,0.87,-7.98
1,1.0,5.217,36,0.784938427957,0.0890631152921,-0.70,0.70,-5.22,1.0,9.661,99,0.934437999932,0.0331318574083,-0.90,0.90,-8.70
1,1.0,3.647,36,0.710305585095,0.0877283649774,-0.62,0.62,-4.67,1.0,9.605,99,0.929991344377,0.0190800880155,-0.91,0.91,-9.42
-1,0.0,-3.834,29,0.435330398245,0.391261165311,-0.04,0.04,-0.26,0.0,-3.4,52,0.204352261957,0.211466222022,0.01,0.01,0.06
-1,0.0,-0.651,29,0.15716485385,0.657257108442,0.50,0.50,3.36,0.0,-0.531,59,0.0220646168724,0.701853911422,0.68,0.68,6.71
-1,0.001,0.561,33,0.124826563143,0.644306973192,0.52,0.52,3.67,0.577,2.569,71,0.123479515879,0.689602454727,0.57,0.57,3.98
-1,0.695,0.077,31,0.296609150037,0.417320820194,0.12,0.12,0.76,0.258,0.967,65,0.338723885681,0.527608894429,0.19,0.19,1.12
-1,0.008,-0.036,28,0.653279641618,0.131751197819,-0.52,0.52,-3.63,0.062,-0.151,57,0.55915978829,0.152265434729,-0.41,0.41,-2.82
-1,0.0,-0.807,35,0.714501630214,0.0475729955077,-0.67,0.67,-5.65,0.0,-1.502,74,0.644751698416,0.102004331593,-0.54,0.54,-4.00
-1,0.907,0.789,34,0.844348461937,0.00530455178313,-0.84,0.84,-9.99,0.34,0.356,61,0.919008414978,0.00256763509555,-0.92,0.92,-12.11
1,1.0,2.506,33,0.844863671622,0.00849192132318,-0.84,0.84,-9.31,1.0,5.359,76,0.820164786309,0.0520567921312,-0.77,0.77,-6.38
1,0.942,2.299,29,0.731242600106,0.0857139233854,-0.65,0.65,-4.86,0.963,1.918,71,0.527165889046,0.0426145301726,-0.48,0.48,-4.65
1,1.0,2.734,34,0.861758680956,0.110144735587,-0.75,0.75,-5.65,0.999,1.838,78,0.769818889686,0.119429385331,-0.65,0.65,-4.62
1,1.0,4.458,35,0.893954857545,0.0512100232241,-0.84,0.84,-7.29,1.0,3.507,83,0.608371234674,0.0984506373572,-0.51,0.51,-3.83
1,1.0,1.411,35,0.822505590011,0.0395848028814,-0.78,0.78,-6.81,0.998,0.265,83,0.583372126717,0.0883296005925,-0.50,0.50,-3.85
1,0.949,-0.572,35,0.310817299761,0.145738698073,-0.17,0.17,-1.40,0.94,0.028,90,0.328676925515,0.137688691611,-0.19,0.19,-1.62
1,1.0,2.443,35,0.592917507569,0.123415323222,-0.47,0.47,-3.37,1.0,5.179,90,0.716720021998,0.0853341971816,-0.63,0.63,-4.76
1,1.0,2.584,30,0.84911555054,0.0536115901574,-0.80,0.80,-6.63,1.0,4.472,61,0.864598536016,0.0482842431658,-0.82,0.82,-6.98
1,0.996,1.738,30,0.728760597062,0.142057979269,-0.59,0.59,-4.02,0.998,2.337,61,0.760309265641,0.125020194341,-0.64,0.64,-4.47
-1,0.005,-0.093,31,0.532368159418,0.106293621515,-0.43,0.43,-3.26,0.003,-0.55,56,0.706833601036,0.037772649366,-0.67,0.67,-5.94
1,0.986,3.523,37,0.989258110614,0.00303504204861,-0.99,0.99,-14.88,0.513,1.268,82,0.658329311136,0.160879442313,-0.50,0.50,-3.33
1,1.0,4.969,45,0.763562727403,0.0668549454407,-0.70,0.70,-5.49,1.0,7.552,98,0.994873187196,0.00151353092037,-0.99,0.99,-16.97
1,1.0,2.418,45,0.651778825043,0.120048434116,-0.53,0.53,-3.78,1.0,3.01,98,0.822867572101,0.00406285236129,-0.82,0.82,-10.15
-1,0.0,-0.194,28,0.231957758343,0.56646499054,0.33,0.33,2.11,0.0,-1.854,59,0.311252748724,0.481889714116,0.17,0.17,1.04
-1,0.0,-1.528,30,0.160511449903,0.619111433927,0.46,0.46,3.09,0.0,-1.491,62,0.218028388978,0.725060630027,0.51,0.51,3.24
-1,0.635,0.771,33,0.751848829381,0.0452066987812,-0.71,0.71,-6.00,0.001,-0.713,64,0.551932236613,0.116064408068,-0.44,0.44,-3.23
1,1.0,3.742,36,0.737057036273,0.0837624887493,-0.65,0.65,-4.94,1.0,3.67,86,0.654476237914,0.146204346834,-0.51,0.51,-3.47
1,1.0,4.511,36,0.759321505778,0.107774952401,-0.65,0.65,-4.71,0.996,3.589,86,0.607076783025,0.185466686623,-0.42,0.42,-2.76
1,1.0,3.01,36,0.084556105038,0.0807723964433,-0.00,0.00,-0.07,1.0,4.695,86,0.0576393375963,0.0585865576706,0.00,0.00,0.02
-1,0.0,-0.239,28,0.281616236031,0.628235614847,0.35,0.35,2.11,0.014,0.472,56,0.2210956203,0.734048629381,0.51,0.51,3.28
-1,0.048,-0.418,29,0.34336543184,0.283727786135,-0.06,0.06,-0.40,0.0,-1.838,47,0.244913547024,0.327826753726,0.08,0.08,0.59
1,1.0,4.698,38,0.946267481402,0.0134710815303,-0.93,0.93,-10.33,1.0,7.848,96,0.69245640221,0.0895874532051,-0.60,0.60,-4.52
-1,0.0,0.27,28,0.732516069828,0.0871076995556,-0.65,0.65,-4.84,0.0,0.173,58,0.805203692025,0.0207931847961,-0.78,0.78,-7.60
1,0.961,1.06,41,0.567848852742,0.108065257308,-0.46,0.46,-3.44,0.999,0.856,99,0.70142591109,0.108218818976,-0.59,0.59,-4.27
-1,0.0,-0.024,20,0.0529869299796,0.149796136393,0.10,0.10,1.65,0.0,-0.541,43,0.0509184472332,0.113875446778,0.06,0.06,1.26
1,1.0,2.873,39,0.920967989108,0.00619353049668,-0.91,0.91,-10.87,1.0,6.724,76,0.995012479193,0.00216648335438,-0.99,0.99,-16.49
1,1.0,5.577,40,0.819238523537,0.0567494110868,-0.76,0.76,-6.24,1.0,8.531,78,0.997692665997,0.000588496252011,-1.00,1.00,-19.49
1,0.741,0.886,28,0.58805782152,0.0729311086893,-0.52,0.52,-4.18,0.434,0.481,59,0.565542404717,0.0482166925218,-0.52,0.52,-4.68
1,0.0,-1.308,28,0.220943116941,0.232517450699,0.01,0.01,0.10,0.0,-6.448,59,0.171790425755,0.247261202775,0.08,0.08,0.66
-1,0.003,-0.898,16,0.280789500194,0.0779303344082,-0.20,0.20,-2.21,0.0,-1.579,39,0.210010027375,0.140422435942,-0.07,0.07,-0.70
